0.584	-0.0212229
0.585	-0.0213126
0.586	-0.0214025
0.587	-0.0214926
0.588	-0.0215829
0.589	-0.0216733
0.59	-0.021764
0.591	-0.0218548
0.592	-0.0219458
0.593	-0.022037
0.594	-0.0221284
0.595	-0.0222199
0.596	-0.0223117
0.597	-0.0224036
0.598	-0.0224957
0.599	-0.022588
0.6	-0.0226804
0.601	-0.0227731
0.602	-0.0228659
0.603	-0.0229589
0.604	-0.0230521
0.605	-0.0231454
0.606	-0.023239
0.607	-0.0233327
0.608	-0.0234266
0.609	-0.0235207
0.61	-0.0236149
0.611	-0.0237094
0.612	-0.023804
0.613	-0.0238988
0.614	-0.0239937
0.615	-0.0240889
0.616	-0.0241842
0.617	-0.0242797
0.618	-0.0243754
0.619	-0.0244712
0.62	-0.0245672
0.621	-0.0246634
0.622	-0.0247598
0.623	-0.0248564
0.624	-0.0249531
0.625	-0.02505
0.626	-0.0251471
0.627	-0.0252443
0.628	-0.0253417
0.629	-0.0254393
0.63	-0.0255371
0.631	-0.0256351
0.632	-0.0257332
0.633	-0.0258315
0.634	-0.0259299
0.635	-0.0260286
0.636	-0.0261274
0.637	-0.0262263
0.638	-0.0263255
0.639	-0.0264248
0.64	-0.0265243
0.641	-0.0266239
0.642	-0.0267238
0.643	-0.0268238
0.644	-0.0269239
0.645	-0.0270243
0.646	-0.0271248
0.647	-0.0272255
0.648	-0.0273263
0.649	-0.0274273
0.65	-0.0275285
0.651	-0.0276298
0.652	-0.0277314
0.653	-0.027833
0.654	-0.0279349
0.655	-0.0280369
0.656	-0.0281391
0.657	-0.0282414
0.658	-0.0283439
0.659	-0.0284466
0.66	-0.0285495
0.661	-0.0286525
0.662	-0.0287556
0.663	-0.028859
0.664	-0.0289625
0.665	-0.0290661
0.666	-0.0291699
0.667	-0.0292739
0.668	-0.0293781
0.669	-0.0294824
0.67	-0.0295869
0.671	-0.0296915
0.672	-0.0297963
0.673	-0.0299013
0.674	-0.0300064
0.675	-0.0301117
0.676	-0.0302171
0.677	-0.0303227
0.678	-0.0304285
0.679	-0.0305344
0.68	-0.0306405
0.681	-0.0307467
0.682	-0.0308531
0.683	-0.0309596
0.684	-0.0310664
0.685	-0.0311732
0.686	-0.0312802
0.687	-0.0313874
0.688	-0.0314948
0.689	-0.0316023
0.69	-0.0317099
0.691	-0.0318177
0.692	-0.0319257
0.693	-0.0320338
0.694	-0.0321421
0.695	-0.0322505
0.696	-0.0323591
0.697	-0.0324678
0.698	-0.0325767
0.699	-0.0326857
0.7	-0.0327949
0.701	-0.0329043
0.702	-0.0330137
0.703	-0.0331234
0.704	-0.0332332
0.705	-0.0333431
0.706	-0.0334532
0.707	-0.0335635
0.708	-0.0336739
0.709	-0.0337844
0.71	-0.0338951
0.711	-0.034006
0.712	-0.034117
0.713	-0.0342281
0.714	-0.0343394
0.715	-0.0344509
0.716	-0.0345625
0.717	-0.0346742
0.718	-0.0347861
0.719	-0.0348981
0.72	-0.0350103
0.721	-0.0351226
0.722	-0.0352351
0.723	-0.0353477
0.724	-0.0354605
0.725	-0.0355734
0.726	-0.0356864
0.727	-0.0357996
0.728	-0.0359129
0.729	-0.0360264
0.73	-0.03614
0.731	-0.0362538
0.732	-0.0363677
0.733	-0.0364817
0.734	-0.0365959
0.735	-0.0367103
0.736	-0.0368247
0.737	-0.0369393
0.738	-0.0370541
0.739	-0.037169
0.74	-0.037284
0.741	-0.0373992
0.742	-0.0375145
0.743	-0.0376299
0.744	-0.0377455
0.745	-0.0378612
0.746	-0.0379771
0.747	-0.0380931
0.748	-0.0382092
0.749	-0.0383255
0.75	-0.0384419
0.751	-0.0385584
0.752	-0.0386751
0.753	-0.0387919
0.754	-0.0389089
0.755	-0.0390259
0.756	-0.0391432
0.757	-0.0392605
0.758	-0.039378
0.759	-0.0394956
0.76	-0.0396133
0.761	-0.0397312
0.762	-0.0398492
0.763	-0.0399674
0.764	-0.0400856
0.765	-0.040204
0.766	-0.0403226
0.767	-0.0404412
0.768	-0.04056
0.769	-0.0406789
0.77	-0.040798
0.771	-0.0409172
0.772	-0.0410365
0.773	-0.0411559
0.774	-0.0412755
0.775	-0.0413952
0.776	-0.041515
0.777	-0.0416349
0.778	-0.041755
0.779	-0.0418752
0.78	-0.0419955
0.781	-0.042116
0.782	-0.0422365
0.783	-0.0423572
0.784	-0.042478
0.785	-0.042599
0.786	-0.04272
0.787	-0.0428412
0.788	-0.0429625
0.789	-0.043084
0.79	-0.0432055
0.791	-0.0433272
0.792	-0.043449
0.793	-0.0435709
0.794	-0.043693
0.795	-0.0438151
0.796	-0.0439374
0.797	-0.0440598
0.798	-0.0441823
0.799	-0.0443049
0.8	-0.0444277
0.801	-0.0445505
0.802	-0.0446735
0.803	-0.0447966
0.804	-0.0449199
0.805	-0.0450432
0.806	-0.0451666
0.807	-0.0452902
0.808	-0.0454139
0.809	-0.0455377
0.81	-0.0456616
0.811	-0.0457856
0.812	-0.0459098
0.813	-0.046034
0.814	-0.0461584
0.815	-0.0462829
0.816	-0.0464075
0.817	-0.0465322
0.818	-0.046657
0.819	-0.0467819
0.82	-0.0469069
0.821	-0.0470321
0.822	-0.0471573
0.823	-0.0472827
0.824	-0.0474082
0.825	-0.0475338
0.826	-0.0476595
0.827	-0.0477853
0.828	-0.0479112
0.829	-0.0480372
0.83	-0.0481633
0.831	-0.0482895
0.832	-0.0484159
0.833	-0.0485423
0.834	-0.0486689
0.835	-0.0487955
0.836	-0.0489223
0.837	-0.0490491
0.838	-0.0491761
0.839	-0.0493032
0.84	-0.0494303
0.841	-0.0495576
0.842	-0.049685
0.843	-0.0498125
0.844	-0.0499401
0.845	-0.0500677
0.846	-0.0501955
0.847	-0.0503234
0.848	-0.0504514
0.849	-0.0505795
0.85	-0.0507077
0.851	-0.050836
0.852	-0.0509643
0.853	-0.0510928
0.854	-0.0512214
0.855	-0.0513501
0.856	-0.0514789
0.857	-0.0516077
0.858	-0.0517367
0.859	-0.0518658
0.86	-0.0519949
0.861	-0.0521242
0.862	-0.0522535
0.863	-0.052383
0.864	-0.0525125
0.865	-0.0526421
0.866	-0.0527719
0.867	-0.0529017
0.868	-0.0530316
0.869	-0.0531616
0.87	-0.0532917
0.871	-0.0534219
0.872	-0.0535522
0.873	-0.0536825
0.874	-0.053813
0.875	-0.0539436
0.876	-0.0540742
0.877	-0.0542049
0.878	-0.0543358
0.879	-0.0544667
0.88	-0.0545977
0.881	-0.0547287
0.882	-0.0548599
0.883	-0.0549912
0.884	-0.0551225
0.885	-0.055254
0.886	-0.0553855
0.887	-0.0555171
0.888	-0.0556488
0.889	-0.0557805
0.89	-0.0559124
0.891	-0.0560444
0.892	-0.0561764
0.893	-0.0563085
0.894	-0.0564407
0.895	-0.056573
0.896	-0.0567053
0.897	-0.0568378
0.898	-0.0569703
0.899	-0.0571029
0.9	-0.0572356
0.901	-0.0573683
0.902	-0.0575012
0.903	-0.0576341
0.904	-0.0577671
0.905	-0.0579002
0.906	-0.0580333
0.907	-0.0581666
0.908	-0.0582999
0.909	-0.0584333
0.91	-0.0585668
0.911	-0.0587003
0.912	-0.0588339
0.913	-0.0589676
0.914	-0.0591014
0.915	-0.0592352
0.916	-0.0593692
0.917	-0.0595032
0.918	-0.0596372
0.919	-0.0597714
0.92	-0.0599056
0.921	-0.0600399
0.922	-0.0601743
0.923	-0.0603087
0.924	-0.0604432
0.925	-0.0605778
0.926	-0.0607124
0.927	-0.0608472
0.928	-0.0609819
0.929	-0.0611168
0.93	-0.0612517
0.931	-0.0613867
0.932	-0.0615218
0.933	-0.0616569
0.934	-0.0617921
0.935	-0.0619274
0.936	-0.0620628
0.937	-0.0621982
0.938	-0.0623336
0.939	-0.0624692
0.94	-0.0626048
0.941	-0.0627404
0.942	-0.0628762
0.943	-0.063012
0.944	-0.0631478
0.945	-0.0632838
0.946	-0.0634198
0.947	-0.0635558
0.948	-0.0636919
0.949	-0.0638281
0.95	-0.0639643
0.951	-0.0641006
0.952	-0.064237
0.953	-0.0643734
0.954	-0.0645099
0.955	-0.0646465
0.956	-0.0647831
0.957	-0.0649197
0.958	-0.0650564
0.959	-0.0651932
0.96	-0.0653301
0.961	-0.065467
0.962	-0.0656039
0.963	-0.0657409
0.964	-0.065878
0.965	-0.0660151
0.966	-0.0661523
0.967	-0.0662895
0.968	-0.0664268
0.969	-0.0665642
0.97	-0.0667016
0.971	-0.066839
0.972	-0.0669765
0.973	-0.0671141
0.974	-0.0672517
0.975	-0.0673894
0.976	-0.0675271
0.977	-0.0676649
0.978	-0.0678027
0.979	-0.0679406
0.98	-0.0680785
0.981	-0.0682165
0.982	-0.0683545
0.983	-0.0684926
0.984	-0.0686307
0.985	-0.0687689
0.986	-0.0689071
0.987	-0.0690454
0.988	-0.0691837
0.989	-0.0693221
0.99	-0.0694605
0.991	-0.069599
0.992	-0.0697375
0.993	-0.069876
0.994	-0.0700146
0.995	-0.0701533
0.996	-0.070292
0.997	-0.0704307
0.998	-0.0705695
0.999	-0.0707083
1	-0.0708472
1.001	-0.0709861
1.002	-0.071125
1.003	-0.071264
1.004	-0.0714031
1.005	-0.0715421
1.006	-0.0716813
1.007	-0.0718204
1.008	-0.0719596
1.009	-0.0720989
1.01	-0.0722382
1.011	-0.0723775
1.012	-0.0725168
1.013	-0.0726562
1.014	-0.0727957
1.015	-0.0729352
1.016	-0.0730747
1.017	-0.0732142
1.018	-0.0733538
1.019	-0.0734935
1.02	-0.0736331
1.021	-0.0737728
1.022	-0.0739126
1.023	-0.0740523
1.024	-0.0741921
1.025	-0.074332
1.026	-0.0744718
1.027	-0.0746118
1.028	-0.0747517
1.029	-0.0748917
1.03	-0.0750317
1.031	-0.0751717
1.032	-0.0753118
1.033	-0.0754519
1.034	-0.075592
1.035	-0.0757322
1.036	-0.0758724
1.037	-0.0760126
1.038	-0.0761529
1.039	-0.0762932
1.04	-0.0764335
1.041	-0.0765739
1.042	-0.0767142
1.043	-0.0768546
1.044	-0.0769951
1.045	-0.0771355
1.046	-0.077276
1.047	-0.0774165
1.048	-0.0775571
1.049	-0.0776976
1.05	-0.0778382
1.051	-0.0779789
1.052	-0.0781195
1.053	-0.0782602
1.054	-0.0784009
1.055	-0.0785416
1.056	-0.0786823
1.057	-0.0788231
1.058	-0.0789639
1.059	-0.0791047
1.06	-0.0792455
1.061	-0.0793864
1.062	-0.0795273
1.063	-0.0796682
1.064	-0.0798091
1.065	-0.07995
1.066	-0.080091
1.067	-0.080232
1.068	-0.080373
1.069	-0.080514
1.07	-0.080655
1.071	-0.0807961
1.072	-0.0809372
1.073	-0.0810783
1.074	-0.0812194
1.075	-0.0813605
1.076	-0.0815016
1.077	-0.0816428
1.078	-0.081784
1.079	-0.0819252
1.08	-0.0820664
1.081	-0.0822076
1.082	-0.0823489
1.083	-0.0824901
1.084	-0.0826314
1.085	-0.0827727
1.086	-0.082914
1.087	-0.0830553
1.088	-0.0831966
1.089	-0.083338
1.09	-0.0834793
1.091	-0.0836207
1.092	-0.0837621
1.093	-0.0839035
1.094	-0.0840449
1.095	-0.0841863
1.096	-0.0843277
1.097	-0.0844691
1.098	-0.0846106
1.099	-0.084752
1.1	-0.0848935
1.101	-0.0850349
1.102	-0.0851764
1.103	-0.0853179
1.104	-0.0854594
1.105	-0.0856009
1.106	-0.0857424
1.107	-0.0858839
1.108	-0.0860254
1.109	-0.0861669
1.11	-0.0863085
1.111	-0.08645
1.112	-0.0865916
1.113	-0.0867331
1.114	-0.0868747
1.115	-0.0870162
1.116	-0.0871578
1.117	-0.0872994
1.118	-0.0874409
1.119	-0.0875825
1.12	-0.0877241
1.121	-0.0878656
1.122	-0.0880072
1.123	-0.0881488
1.124	-0.0882904
1.125	-0.088432
1.126	-0.0885736
1.127	-0.0887151
1.128	-0.0888567
1.129	-0.0889983
1.13	-0.0891399
1.131	-0.0892815
1.132	-0.0894231
1.133	-0.0895647
1.134	-0.0897062
1.135	-0.0898478
1.136	-0.0899894
1.137	-0.090131
1.138	-0.0902725
1.139	-0.0904141
1.14	-0.0905557
1.141	-0.0906972
1.142	-0.0908388
1.143	-0.0909804
1.144	-0.0911219
1.145	-0.0912634
1.146	-0.091405
1.147	-0.0915465
1.148	-0.091688
1.149	-0.0918296
1.15	-0.0919711
1.151	-0.0921126
1.152	-0.0922541
1.153	-0.0923956
1.154	-0.0925371
1.155	-0.0926786
1.156	-0.09282
1.157	-0.0929615
1.158	-0.0931029
1.159	-0.0932444
1.16	-0.0933858
1.161	-0.0935272
1.162	-0.0936687
1.163	-0.0938101
1.164	-0.0939515
1.165	-0.0940928
1.166	-0.0942342
1.167	-0.0943756
1.168	-0.0945169
1.169	-0.0946583
1.17	-0.0947996
1.171	-0.0949409
1.172	-0.0950822
1.173	-0.0952235
1.174	-0.0953647
1.175	-0.095506
1.176	-0.0956473
1.177	-0.0957885
1.178	-0.0959297
1.179	-0.0960709
1.18	-0.0962121
1.181	-0.0963533
1.182	-0.0964944
1.183	-0.0966355
1.184	-0.0967767
1.185	-0.0969178
1.186	-0.0970589
1.187	-0.0971999
1.188	-0.097341
1.189	-0.097482
1.19	-0.097623
1.191	-0.097764
1.192	-0.097905
1.193	-0.098046
1.194	-0.0981869
1.195	-0.0983279
1.196	-0.0984688
1.197	-0.0986096
1.198	-0.0987505
1.199	-0.0988914
1.2	-0.0990322
1.201	-0.099173
1.202	-0.0993138
1.203	-0.0994545
1.204	-0.0995953
1.205	-0.099736
1.206	-0.0998767
1.207	-0.100017
1.208	-0.100158
1.209	-0.100299
1.21	-0.100439
1.211	-0.10058
1.212	-0.10072
1.213	-0.100861
1.214	-0.101001
1.215	-0.101142
1.216	-0.101282
1.217	-0.101423
1.218	-0.101563
1.219	-0.101704
1.22	-0.101844
1.221	-0.101984
1.222	-0.102124
1.223	-0.102265
1.224	-0.102405
1.225	-0.102545
1.226	-0.102685
1.227	-0.102826
1.228	-0.102966
1.229	-0.103106
1.23	-0.103246
1.231	-0.103386
1.232	-0.103526
1.233	-0.103666
1.234	-0.103806
1.235	-0.103946
1.236	-0.104086
1.237	-0.104226
1.238	-0.104365
1.239	-0.104505
1.24	-0.104645
1.241	-0.104785
1.242	-0.104924
1.243	-0.105064
1.244	-0.105204
1.245	-0.105343
1.246	-0.105483
1.247	-0.105623
1.248	-0.105762
1.249	-0.105902
1.25	-0.106041
1.251	-0.10618
1.252	-0.10632
1.253	-0.106459
1.254	-0.106598
1.255	-0.106738
1.256	-0.106877
1.257	-0.107016
1.258	-0.107155
1.259	-0.107295
1.26	-0.107434
1.261	-0.107573
1.262	-0.107712
1.263	-0.107851
1.264	-0.10799
1.265	-0.108129
1.266	-0.108267
1.267	-0.108406
1.268	-0.108545
1.269	-0.108684
1.27	-0.108823
